census_tract,county,race_ethnicity,action_taken,rate_spread
13135050308,Gwinnett,White,1,-0.441
13113140206,Fayette,Unknown or other,1,-0.416
13089020802,DeKalb,White,1,0.103
13121008801,Fulton,Asian,1,-0.16
13135050223,Gwinnett,White,1,-0.57
13121011433,Fulton,White,1,-0.419
13113140210,Fayette,White,1,-1.017
13135050114,Gwinnett,Asian,1,-0.277
13117130201,Forsyth,Asian,3,
13121010306,Fulton,Black,1,0.197
13121010306,Fulton,Black,1,0.675
13121010306,Fulton,Black,1,-1.172
13121010306,Fulton,Unknown or other,1,-0.123
13089021818,DeKalb,Black,1,0.533
13057090810,Cherokee,Hispanic,1,0.284
13121010306,Fulton,Black,1,-0.162
13117130201,Forsyth,Asian,1,0.082
13121010306,Fulton,Black,1,0.893
13089021818,DeKalb,Black,1,
13121010306,Fulton,Black,1,-0.501
13097080407,Douglas,Asian,1,-0.057
13089021818,DeKalb,Unknown or other,1,
13089021818,DeKalb,Unknown or other,1,
13057090810,Cherokee,Asian,1,0.954
13135050758,Gwinnett,Black,1,
13117130201,Forsyth,Asian,1,1.75
13117130201,Forsyth,Asian,1,-0.517
13089021818,DeKalb,Unknown or other,1,
13121010306,Fulton,Black,1,0.687
13057090810,Cherokee,White,1,0.317
13121010306,Fulton,Black,1,0.973
13117130201,Forsyth,Asian,1,-0.922
13135050619,Gwinnett,Asian,1,0.88
13121010306,Fulton,Unknown or other,1,-0.181
13117130201,Forsyth,Asian,1,0.939
13121010306,Fulton,Black,1,0.395
13121010306,Fulton,Hispanic,1,1.505
13117130201,Forsyth,Asian,1,0.099
13135050619,Gwinnett,Asian,1,0.244
13135050619,Gwinnett,Asian,1,-0.38
13057090810,Cherokee,White,1,-0.517
13117130201,Forsyth,Unknown or other,1,-0.514
13135050619,Gwinnett,Black,1,
13089021818,DeKalb,Asian,1,-0.564
13121010306,Fulton,Black,1,1.44
13117130201,Forsyth,Asian,1,1.691
13121010306,Fulton,Black,1,0.511
13121010306,Fulton,Unknown or other,1,0.172
13117130201,Forsyth,Asian,1,-0.933
13121010306,Fulton,Unknown or other,1,-0.964
13121010306,Fulton,Unknown or other,3,
13135050758,Gwinnett,White,1,
13117130201,Forsyth,Asian,1,
13117130201,Forsyth,Asian,1,0.137
13117130201,Forsyth,Asian,1,
13117130201,Forsyth,Asian,1,
13117130201,Forsyth,Unknown or other,1,0.955
13117130201,Forsyth,Asian,1,0.087
13117130201,Forsyth,Asian,1,
13117130201,Forsyth,Asian,1,
13117130201,Forsyth,Asian,1,
13117130201,Forsyth,Asian,3,
13135050636,Gwinnett,Asian,1,
13117130201,Forsyth,Asian,3,
13057090906,Cherokee,White,3,
13089023102,DeKalb,Unknown or other,1,-1.005
13063040427,Clayton,Unknown or other,1,-0.194
13057090201,Cherokee,White,1,-0.286
13117130307,Forsyth,Unknown or other,1,-0.202
13117130201,Forsyth,Unknown or other,1,1.142
13117130201,Forsyth,Asian,1,
13117130201,Forsyth,Asian,1,0.801
13121010306,Fulton,Black,1,0.093
13089021818,DeKalb,Asian,3,
13121010306,Fulton,Black,1,-0.39
13089023329,DeKalb,Black,3,
13121010306,Fulton,Black,1,0.323
13089021818,DeKalb,Black,1,
13121010306,Fulton,Black,1,-0.32
13121010306,Fulton,Asian,1,0.477
13089021818,DeKalb,White,1,
13121010306,Fulton,Black,1,1.188
13117130201,Forsyth,Asian,1,-0.333
13117130201,Forsyth,Asian,1,1.556
13089021818,DeKalb,Unknown or other,1,0.339
13121010306,Fulton,Black,1,-0.558
13121010306,Fulton,Asian,1,
13121010306,Fulton,Black,1,0.664
13121010306,Fulton,Black,1,0.439
13117130201,Forsyth,Asian,1,
13121010306,Fulton,Unknown or other,1,0.677
13113140210,Fayette,Asian,1,-1.95
13121010520,Fulton,Unknown or other,1,0.535
13117130412,Forsyth,Unknown or other,1,-0.14
13117130507,Forsyth,Asian,1,-0.224
13135050116,Gwinnett,Asian,1,0.434
13135050616,Gwinnett,Asian,1,0.642
13135050738,Gwinnett,Hispanic,1,-1.922
13135050735,Gwinnett,Hispanic,1,-1.909
13135050334,Gwinnett,Hispanic,1,-1.772
13135050579,Gwinnett,Hispanic,1,-2.327
13117130412,Forsyth,Hispanic,1,-1.913
13135050614,Gwinnett,Hispanic,1,-1.575
13067030113,Cobb,Hispanic,1,-1.566
13089021703,DeKalb,Black,1,-1.693
13057090708,Cherokee,Hispanic,1,-1.553
13135050636,Gwinnett,Hispanic,1,-1.689
13135050624,Gwinnett,Hispanic,1,-1.821
13067031115,Cobb,Hispanic,1,-1.69
13135050719,Gwinnett,Hispanic,1,-1.669
13135050591,Gwinnett,Hispanic,3,
13135050551,Gwinnett,Asian,1,0.679
13135050235,Gwinnett,Asian,1,0.49
13135050571,Gwinnett,Hispanic,1,-1.587
13135050556,Gwinnett,Hispanic,1,-1.781
13067031517,Cobb,Hispanic,1,-1.787
13057090505,Cherokee,Hispanic,1,-1.806
13135050120,Gwinnett,Hispanic,1,-1.806
13089022007,DeKalb,Hispanic,1,-1.835
13135050619,Gwinnett,Hispanic,1,-1.821
13117130101,Forsyth,Hispanic,1,-1.58
13067030110,Cobb,Hispanic,1,-1.838
13135050550,Gwinnett,Hispanic,3,
13135050215,Gwinnett,Asian,1,0.594
13057090506,Cherokee,White,3,
13135050744,Gwinnett,Black,3,
13089021416,DeKalb,White,1,0.407
13121010522,Fulton,Black,1,0.262
13121007500,Fulton,White,1,0.611
13135050761,Gwinnett,White,1,0.58
13121001102,Fulton,White,1,1.178
13121011656,Fulton,Hispanic,1,1.1
13067031511,Cobb,White,1,0.706
13067030327,Cobb,White,1,0.657
13067030253,Cobb,Black,1,1.402
13067031221,Cobb,Unknown or other,1,0.299
13135050630,Gwinnett,Black,3,
13089023413,DeKalb,Black,3,
13121008000,Fulton,Black,1,
13121010312,Fulton,Black,1,0.229
13135050234,Gwinnett,Asian,1,0.483
13151070313,Henry,Hispanic,3,
13097080201,Douglas,Hispanic,3,
13247060104,Rockdale,Black,1,0.403
13057090808,Cherokee,White,1,1.101
13151070322,Henry,Black,1,0.731
13089023702,DeKalb,White,1,0.786
13097080602,Douglas,Black,1,
13097080307,Douglas,Black,3,
13063040522,Clayton,Black,3,
13135050738,Gwinnett,White,1,-0.643
13247060104,Rockdale,Black,3,
13121010531,Fulton,Black,1,
13121010518,Fulton,Black,1,
13067031219,Cobb,Black,3,
13135050632,Gwinnett,Asian,1,0.491
13135050623,Gwinnett,Hispanic,1,-2.006
13135050586,Gwinnett,Hispanic,1,-1.949
13135050446,Gwinnett,Hispanic,1,-2.003
13135050552,Gwinnett,Hispanic,1,-1.406
13135050744,Gwinnett,Hispanic,1,-1.926
13135050739,Gwinnett,White,1,-0.888
13117130601,Forsyth,Hispanic,1,-0.767
13067030245,Cobb,Hispanic,1,-1.755
13135050623,Gwinnett,White,1,-1.974
13135050554,Gwinnett,Hispanic,1,-1.966
13067031409,Cobb,Hispanic,1,-1.776
13097080405,Douglas,Hispanic,1,-1.779
13135050336,Gwinnett,Asian,1,0.888
13067030329,Cobb,Asian,1,0.828
13089021208,DeKalb,Hispanic,1,-0.855
13089023329,DeKalb,Hispanic,1,-1.959
13135050758,Gwinnett,Hispanic,1,-0.766
13057090809,Cherokee,Hispanic,1,-0.762
13135050451,Gwinnett,Hispanic,1,-0.829
13135050443,Gwinnett,Hispanic,1,-0.837
13135050612,Gwinnett,Hispanic,1,-0.86
13135050760,Gwinnett,Hispanic,1,-0.872
13135050325,Gwinnett,Hispanic,1,-0.859
13121011624,Fulton,Asian,1,0.584
13135050243,Gwinnett,Asian,1,0.621
13135050590,Gwinnett,Asian,1,0.595
13135050232,Gwinnett,Asian,1,0.586
13135050530,Gwinnett,Asian,1,0.897
13135050241,Gwinnett,Asian,1,0.763
13135050119,Gwinnett,Asian,1,0.463
13097080513,Douglas,Asian,1,0.258
13117130610,Forsyth,Asian,1,0.463
13121011648,Fulton,Asian,1,0.159
13117130610,Forsyth,Asian,1,0.34
13151070406,Henry,Asian,1,0.995
13121009802,Fulton,Asian,1,0.31
13121001206,Fulton,Asian,1,0.798
13135050323,Gwinnett,Hispanic,1,-2
13135050623,Gwinnett,Hispanic,3,
13135050566,Gwinnett,Hispanic,3,
13135050750,Gwinnett,Hispanic,3,
13135050430,Gwinnett,Hispanic,3,
13135050121,Gwinnett,Hispanic,3,
13135050218,Gwinnett,Hispanic,3,
13135050444,Gwinnett,Hispanic,1,-1.377
13135050611,Gwinnett,Hispanic,1,-1.342
13135050584,Gwinnett,Hispanic,1,-1.508
13135050744,Gwinnett,Hispanic,1,-2.003
13135050222,Gwinnett,Hispanic,1,-1.951
13135050521,Gwinnett,Hispanic,1,-2.036
13135050631,Gwinnett,Hispanic,1,-1.385
13135050738,Gwinnett,Hispanic,1,-1.622
13067030506,Cobb,White,1,0.129
13089023433,DeKalb,Black,1,-0.665
13121010314,Fulton,Black,1,-1.771
13151070503,Henry,Black,1,-1.962
13151070503,Henry,Black,1,-1.026
13151070506,Henry,Black,3,
13151070506,Henry,Black,1,-1.345
13121010306,Fulton,Black,1,-1.385
13151070503,Henry,Black,1,-1.03
13151070503,Henry,Black,1,-1.34
13121010306,Fulton,Hispanic,1,-2.031
13121010306,Fulton,Black,1,-1.621
13121010529,Fulton,Unknown or other,1,-1.32
13121010306,Fulton,Black,1,-0.956
13121010306,Fulton,Black,1,-1.424
13135050521,Gwinnett,White,1,0.11
13121010529,Fulton,Black,1,-1.322
13121010306,Fulton,Black,1,-1.339
13151070503,Henry,Black,1,-1.444
13121010306,Fulton,Black,1,-1.452
13151070503,Henry,Unknown or other,1,-1.782
13121010306,Fulton,Unknown or other,1,-2.115
13121010314,Fulton,Black,1,-1.41
13151070503,Henry,Black,1,-1.796
13121010306,Fulton,Black,1,-2.187
13121010314,Fulton,Black,1,-1.984
13151070503,Henry,Unknown or other,1,-1.924
13151070503,Henry,Black,1,-1.147
13067030269,Cobb,Black,1,0.665
13121011445,Fulton,Hispanic,1,0.167
13121010306,Fulton,Black,3,
13151070503,Henry,Black,1,-1.135
13057090909,Cherokee,White,1,0.186
13151070503,Henry,Black,1,-2.048
13135050315,Gwinnett,White,1,0.194
13151070506,Henry,Black,1,-1.237
13121010529,Fulton,Black,1,-1.821
13151070310,Henry,Black,1,-2.056
13089020600,DeKalb,Asian,1,0.609
13067030273,Cobb,Black,1,1.06
13121010306,Fulton,Hispanic,1,-1.97
13151070503,Henry,Unknown or other,1,-1.245
13121010306,Fulton,Black,1,-1.76
13089022304,DeKalb,White,1,0.43
13121010314,Fulton,Black,1,-1.791
13121010529,Fulton,Black,1,-2.115
13121010306,Fulton,Black,1,-1.778
13151070317,Henry,Black,1,-0.833
13063040606,Clayton,Black,1,-1.098
13151070317,Henry,Black,1,-0.771
13247060315,Rockdale,Black,1,-0.313
13063040407,Clayton,Asian,1,-0.777
13135050325,Gwinnett,White,1,0.301
13067030235,Cobb,Black,3,
13063040407,Clayton,Black,1,1.128
13067030319,Cobb,White,1,0.513
13089023506,DeKalb,Unknown or other,1,-0.316
13057090506,Cherokee,White,1,0.395
13063040606,Clayton,Black,1,-0.094
13151070319,Henry,Black,1,0.138
13151070503,Henry,Black,1,-0.468
13151070503,Henry,Black,1,-0.568
13121010306,Fulton,Black,3,
13151070503,Henry,Unknown or other,1,-1.82
13121010529,Fulton,Black,1,-0.653
13117130508,Forsyth,Hispanic,1,-0.672
13151070317,Henry,Black,1,-1.293
13151070315,Henry,Black,1,-0.063
13151070504,Henry,Black,1,-0.571
13151070411,Henry,Black,1,0.35
13121010213,Fulton,White,1,1.292
13121011514,Fulton,White,1,-0.038
13089021227,DeKalb,Black,1,-0.492
13063040407,Clayton,Black,1,-1.06
13063040606,Clayton,Black,1,-0.779
13135050459,Gwinnett,Asian,1,-0.736
13151070503,Henry,Black,1,-1.406
13151070503,Henry,Black,1,-1.406
13121010539,Fulton,Black,1,0.358
13063040624,Clayton,Black,1,1.284
13151070317,Henry,Unknown or other,1,-1.366
13151070503,Henry,Black,1,-1.388
13089021912,DeKalb,Unknown or other,1,0.43
13151070503,Henry,Black,1,-1.171
13067030358,Cobb,Unknown or other,1,0.1
13121005200,Fulton,Unknown or other,1,0.535
13135050308,Gwinnett,White,1,0.7
13089021708,DeKalb,White,1,0.261
13067030360,Cobb,White,1,-0.301
13121008801,Fulton,White,1,0.225
13089021213,DeKalb,White,1,0.261
13121008801,Fulton,White,1,0.147
13135050222,Gwinnett,Hispanic,1,-0.129
13121011417,Fulton,Black,1,-0.208
13089021213,DeKalb,White,1,-0.01
13089022700,DeKalb,Unknown or other,1,0.24
13151070503,Henry,Unknown or other,1,-0.207
13117130508,Forsyth,Unknown or other,1,0.8
13121009104,Fulton,White,1,1.692
13067030270,Cobb,Black,1,0.563
13121011618,Fulton,Unknown or other,1,0.126
13121001101,Fulton,White,1,1.441
13089020700,DeKalb,Asian,1,0.347
13135050567,Gwinnett,Unknown or other,1,0.387
13135050522,Gwinnett,White,1,0.243
13151070317,Henry,Black,1,-1.714
13067031112,Cobb,Unknown or other,1,0.73
13117130614,Forsyth,Asian,1,0.401
13117130406,Forsyth,Asian,1,1.648
13089022502,DeKalb,White,1,0.139
13121011657,Fulton,White,1,0.745
13067031110,Cobb,Unknown or other,1,0.715
13057091006,Cherokee,White,1,0.66
13067030331,Cobb,White,1,0.689
13151070310,Henry,Black,3,
13121010529,Fulton,Black,1,-0.245
13089021503,DeKalb,Unknown or other,1,-0.443
13151070317,Henry,Asian,1,-1.31
13121011417,Fulton,White,1,-0.204
13151070506,Henry,Black,3,
13057090909,Cherokee,White,1,0.848
13067030262,Cobb,Black,1,0.229
13151070317,Henry,Black,1,-1.449
13089021415,DeKalb,White,1,0.163
13089020300,DeKalb,White,1,0.133
13151070310,Henry,Black,1,-1.526
13121011640,Fulton,White,1,-0.146
13151070503,Henry,Black,1,-1.812
13151070506,Henry,Black,1,-1.9
13121002400,Fulton,Black,1,0.807
13135050567,Gwinnett,White,1,0.446
13151070503,Henry,Black,1,-1.718
13089023329,DeKalb,Unknown or other,1,0.638
13097080508,Douglas,Unknown or other,1,-0.317
13089021910,DeKalb,Black,1,-0.427
13247060315,Rockdale,Black,1,-0.744
13247060315,Rockdale,Black,1,-0.708
13151070506,Henry,Black,1,-2.22
13247060315,Rockdale,Black,1,-0.927
13247060315,Rockdale,Unknown or other,1,-1.503
13247060315,Rockdale,Black,1,-1.213
13247060315,Rockdale,Black,1,-1.226
13247060315,Rockdale,Black,1,-1.25
13247060315,Rockdale,Black,1,-1.462
13247060315,Rockdale,Black,1,-1.046
13247060315,Rockdale,Black,1,-1.226
13151070503,Henry,Black,3,
13089021910,DeKalb,Black,1,0.253
13067031112,Cobb,Unknown or other,1,0.318
13135050115,Gwinnett,White,1,0.162
13121008906,Fulton,White,1,0.576
13089023331,DeKalb,Black,1,0.629
13247060315,Rockdale,Black,1,-1.379
13247060315,Rockdale,Black,1,-1.327
13067031319,Cobb,Black,1,0.225
13121001902,Fulton,Hispanic,1,0.921
13135050587,Gwinnett,Hispanic,1,1.315
13057090505,Cherokee,Unknown or other,1,0.29
13117130203,Forsyth,Black,1,2.037
13247060407,Rockdale,Unknown or other,3,
13121009103,Fulton,Asian,3,
13121006000,Fulton,Unknown or other,1,0.685
13089023433,DeKalb,Black,1,1.236
13067030346,Cobb,White,1,0.718
13121010310,Fulton,Black,3,
13121010133,Fulton,Unknown or other,1,1.266
13067030507,Cobb,Unknown or other,1,-0.955
13135050568,Gwinnett,Unknown or other,3,
13067031314,Cobb,Black,1,1.254
13121010520,Fulton,Black,1,2.173
13089023430,DeKalb,Unknown or other,1,1.249
13121010107,Fulton,Unknown or other,1,0.734
13121010523,Fulton,Unknown or other,1,1.242
13089023313,DeKalb,Black,1,2.287
13135050528,Gwinnett,Unknown or other,1,0.094
13089021816,DeKalb,Hispanic,1,1.671
13121010531,Fulton,Unknown or other,1,1.923
13121009407,Fulton,White,1,-0.21
13089021906,DeKalb,Unknown or other,1,2.143
13135050744,Gwinnett,Black,1,2.571
13057090303,Cherokee,Unknown or other,1,-0.054
13151070109,Henry,Black,1,1.655
13067030324,Cobb,Unknown or other,1,0.129
13121010311,Fulton,Unknown or other,1,0.25
13097080204,Douglas,Black,1,1.225
13135050725,Gwinnett,Unknown or other,3,
13151070215,Henry,Unknown or other,3,
13135050617,Gwinnett,Unknown or other,1,0.733
13063040628,Clayton,Black,1,0.829
13121009104,Fulton,Unknown or other,1,1.346
13057091106,Cherokee,Unknown or other,1,1.109
13057090706,Cherokee,Unknown or other,3,
13135050758,Gwinnett,Unknown or other,1,2.156
13117130302,Forsyth,Unknown or other,1,0.363
13067030348,Cobb,White,1,0.923
13089021709,DeKalb,Unknown or other,1,0.537
13151070113,Henry,Black,1,1.018
13135050219,Gwinnett,White,1,1.177
13113140307,Fayette,White,1,0.841
13135050442,Gwinnett,Unknown or other,1,1.29
13121012000,Fulton,White,1,1.542
13063040427,Clayton,Black,1,1.47
13117130203,Forsyth,Unknown or other,1,0.662
13121008802,Fulton,White,1,0.834
13113140403,Fayette,Hispanic,1,2.572
13121007301,Fulton,Black,1,1.194
13057091014,Cherokee,White,1,0.083
13067031215,Cobb,Unknown or other,3,
13067031111,Cobb,Unknown or other,1,1.78
13067031110,Cobb,White,1,0.768
13151070207,Henry,White,1,-0.121
13089023432,DeKalb,Unknown or other,1,1.755
13121010529,Fulton,Black,3,
13117130503,Forsyth,Unknown or other,1,0.76
13151070506,Henry,Black,1,1.089
13121011653,Fulton,Unknown or other,1,-0.206
13089023410,DeKalb,Black,1,1.89
13135050435,Gwinnett,Unknown or other,1,0.795
13097080406,Douglas,White,1,1.061
13067031322,Cobb,Unknown or other,1,1.152
13113140303,Fayette,Unknown or other,1,0.284
13067030324,Cobb,White,1,1.747
13121001502,Fulton,Unknown or other,1,0.779
13089021308,DeKalb,Unknown or other,1,0.532
13089021910,DeKalb,Unknown or other,1,0.816
13121008000,Fulton,Unknown or other,3,
13135050427,Gwinnett,Hispanic,1,0.497
13135050743,Gwinnett,Unknown or other,1,0.274
13067030260,Cobb,Black,3,
13121007602,Fulton,Unknown or other,1,1.274
13089023313,DeKalb,Black,1,0.495
13067031324,Cobb,Unknown or other,1,0.436
13121006100,Fulton,Black,1,1.757
13113140501,Fayette,White,1,0.392
13113140206,Fayette,White,3,
13067031323,Cobb,Black,1,0.656
13089023422,DeKalb,Black,1,2.317
13057090807,Cherokee,White,1,1.729
13057091101,Cherokee,White,1,0.065
13089023443,DeKalb,Unknown or other,1,1.283
13121008104,Fulton,Black,1,0.978
13121008204,Fulton,Black,1,0.719
13089023214,DeKalb,Black,1,1.936
13247060316,Rockdale,Black,1,1.345
13121007602,Fulton,Black,1,1.25
13247060317,Rockdale,Black,1,1.538
13247060204,Rockdale,Black,1,0.115
13121010802,Fulton,Black,1,0.89
13121009504,Fulton,Unknown or other,1,0.321
13121011802,Fulton,Hispanic,1,0.511
13121009301,Fulton,Black,1,0.169
13121010520,Fulton,Unknown or other,1,1.116
13121008602,Fulton,Black,1,1.028
13089023426,DeKalb,Black,1,1.55
13135050627,Gwinnett,White,1,0.629
13121007301,Fulton,Black,1,0.166
13151070214,Henry,Black,1,0.844
13121002300,Fulton,Black,1,0.616
13089023101,DeKalb,Hispanic,1,0.569
13121002300,Fulton,Black,1,1.146
13063040308,Clayton,Black,1,0.36
13063040513,Clayton,Black,1,0.199
13135050623,Gwinnett,Black,1,0.827
13135050628,Gwinnett,Hispanic,1,1.25
13067031316,Cobb,Unknown or other,1,0.308
13135050748,Gwinnett,White,1,1.182
13151070313,Henry,Black,1,-0.59
13121007809,Fulton,Black,3,
13121002300,Fulton,Black,3,
13121011802,Fulton,Unknown or other,1,0.803
13089023437,DeKalb,Unknown or other,1,0.886
13247060406,Rockdale,Black,1,1.027
13089023443,DeKalb,Black,1,0.518
13067031322,Cobb,Black,1,0.954
13089023430,DeKalb,Black,3,
13063040416,Clayton,Unknown or other,1,1.902
13121011203,Fulton,Unknown or other,1,1.93
13063040513,Clayton,Black,1,1.392
13121002300,Fulton,Black,1,0.434
13067030273,Cobb,Black,1,1.513
13121003700,Fulton,Black,1,0.816
13089023209,DeKalb,Hispanic,1,2.137
13121007708,Fulton,Black,1,0.216
13089023441,DeKalb,Black,1,2.202
13117130307,Forsyth,White,1,0.537
13057090911,Cherokee,White,1,0.473
13089023430,DeKalb,Unknown or other,1,1.42
13067030365,Cobb,Unknown or other,1,0.575
13121007709,Fulton,Unknown or other,3,
13247060410,Rockdale,Unknown or other,1,0.384
13113140206,Fayette,White,1,0.546
13247060406,Rockdale,Black,1,0.624
13135050735,Gwinnett,White,1,0.431
13063040512,Clayton,Black,1,0.537
13067031118,Cobb,White,1,0.468
13121001001,Fulton,White,1,0.248
13067030331,Cobb,Unknown or other,1,0.076
13135050630,Gwinnett,Hispanic,3,
13151070312,Henry,Unknown or other,1,1.909
13121010126,Fulton,Unknown or other,1,0.953
13089023325,DeKalb,Unknown or other,1,0.881
13121001001,Fulton,Unknown or other,1,0.378
13117130304,Forsyth,Unknown or other,1,1.081
13057090201,Cherokee,White,1,2.353
13057090102,Cherokee,White,1,2.193
13089023331,DeKalb,Black,1,0.475
13121001301,Fulton,Hispanic,1,0.973
13121007302,Fulton,Black,1,0.728
13057090302,Cherokee,White,1,0.324
13121010540,Fulton,Hispanic,1,0.611
13247060312,Rockdale,Hispanic,3,
13063040636,Clayton,Unknown or other,1,1.414
13089021908,DeKalb,White,1,1.533
13247060204,Rockdale,Hispanic,1,0.267
13121002300,Fulton,Black,1,0.7
13121008903,Fulton,White,1,-0.087
13121001902,Fulton,Asian,1,1.254
13057090810,Cherokee,White,3,
13117130101,Forsyth,White,1,2.17
13151070210,Henry,Black,1,0.43
13063040522,Clayton,Black,1,1.611
13089020200,DeKalb,White,1,0.592
13089023601,DeKalb,Black,3,
13089021913,DeKalb,Black,1,0.205
13121010306,Fulton,Unknown or other,3,
13135050754,Gwinnett,Unknown or other,1,1.506
13067030324,Cobb,White,1,-0.075
13067030906,Cobb,Unknown or other,1,0.487
13121002500,Fulton,Unknown or other,1,1.454
13135050205,Gwinnett,Hispanic,1,0.59
13089023311,DeKalb,Hispanic,1,0.989
13121010124,Fulton,Asian,3,
13121008204,Fulton,Black,1,1.149
13135050240,Gwinnett,Black,1,0.899
13135050416,Gwinnett,Unknown or other,3,
13121011650,Fulton,Unknown or other,1,1.293
13121010522,Fulton,Black,1,2.215
13089023317,DeKalb,Unknown or other,1,-0.525
13121011509,Fulton,Unknown or other,1,0.643
13247060315,Rockdale,Unknown or other,1,-0.06
13067031318,Cobb,Unknown or other,1,1.509
13121011637,Fulton,White,1,1.043
13067030244,Cobb,White,1,0.234
13121011661,Fulton,Black,1,0.406
13135050587,Gwinnett,Hispanic,1,0.817
13067030358,Cobb,Unknown or other,1,0.686
13121010216,Fulton,White,1,0
13121010524,Fulton,Unknown or other,3,
13057090506,Cherokee,Unknown or other,1,1.194
13097080509,Douglas,Black,1,0.938
13121011203,Fulton,Unknown or other,1,2.147
13121010520,Fulton,Unknown or other,1,0.801
13151070313,Henry,Black,1,0.363
13089023114,DeKalb,White,1,-0.322
13151070505,Henry,Black,3,
